name,uri,conf_uri,roles,cnt_role,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization_sample,organization,organization_uri,cnt_org
Raphael Troncy,http://data.semanticweb.org/person/raphael-troncy,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); Workshop Chair; Tutorial Organizer,3,1,,,,,0,Institut Eurécom,Institut Eurécom,http://data.semanticweb.org/organization/institut-eurecom,1
Raúl García-Castro,http://data.semanticweb.org/person/raul-garcia-castro,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,1,,,,,0,Technical University of Madrid,"Technical University of Madrid; Center for Open Middleware, Ontology Engineering Group",http://data.semanticweb.org/organization/technical-university-of-madrid; http://data.semanticweb.org/organization/center-for-open-middleware-ontology-engineering-group,2
René Schubotz,http://data.semanticweb.org/person/rene-schubotz,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Airbus Group,Airbus Group,http://data.semanticweb.org/organization/airbus-group,1
René Speck,http://data.semanticweb.org/person/rene-speck,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,Leipzig University,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Ricardo Kawase,http://data.semanticweb.org/person/ricardo-kawase,http://data.semanticweb.org/conference/iswc/2014,,0,3,,,,,0,L3S Research Center,L3S Research Center,http://data.semanticweb.org/organization/l3s-research-center,1
Ricardo Usbeck,http://data.semanticweb.org/person/ricardo-usbeck,http://data.semanticweb.org/conference/iswc/2014,,0,3,,,,,0,Leipzig University,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Riccardo Frosini,http://data.semanticweb.org/person/riccardo-frosini,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Riccardo Rosati,http://data.semanticweb.org/person/riccardo-rosati,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,2,,,,,0,Sapienza University of Rome,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Richard Benjamins,http://data.semanticweb.org/person/richard-benjamins,http://data.semanticweb.org/conference/iswc/2014,Industry Track Chair,1,0,http://www.researchgate.net/profile/V_Richard_Benjamins/,,,,0,Telefónica,Telefónica,http://data.semanticweb.org/organization/telefonica,1
Richard Cyganiak,http://data.semanticweb.org/person/richard-cyganiak,http://data.semanticweb.org/conference/iswc/2014,"PC Member at ISWC2014 (Replication, Benchmark, Data and Software Track)",1,3,,,,,0,"INSIGHT, NUI Galway","INSIGHT, NUI Galway; DERI, NUI, Galway",http://data.semanticweb.org/organization/insight-nui-galway; http://data.semanticweb.org/organization/deri-nui-galway,2
Riichiro Mizoguchi,http://data.semanticweb.org/person/riichiro-mizoguchi,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); Workshop Chair,2,1,,,,,0,Japan Advanced Institute of Science and Technology,Japan Advanced Institute of Science and Technology,http://data.semanticweb.org/organization/japan-advanced-institute-of-science-and-technology,1
Rik Hoekstra,http://data.semanticweb.org/person/rik-hoekstra,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Huygens ING,Huygens ING,http://data.semanticweb.org/organization/huygens-ing,1
Rik Van de Walle,http://data.semanticweb.org/person/rik-van-de-walle,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,Ghent University,Ghent University,http://data.semanticweb.org/organization/ghent-university,1
Rinke Hoekstra,http://data.semanticweb.org/person/rinke-hoekstra,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,1,,,,,0,VU University Amsterdam,VU University Amsterdam,http://data.semanticweb.org/organization/vu-university-amsterdam,1
Rob Warren,http://data.semanticweb.org/person/rob-warren,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Dalhousie University,Dalhousie University,http://data.semanticweb.org/organization/dalhousie-university,1
Robert-Jan Sips,http://data.semanticweb.org/person/robert-jan-sips,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,IBM Netherlands,IBM Netherlands,http://data.semanticweb.org/organization/ibm-netherlands,1
Robert Lee,http://data.semanticweb.org/person/robert-lee,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Robert Meusel,http://data.semanticweb.org/person/robert-meusel,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,1,,,,,0,University of Mannheim,University of Mannheim,http://data.semanticweb.org/organization/university-of-mannheim,1
Robert Piro,http://data.semanticweb.org/person/robert-piro,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Robert Stevens,http://data.semanticweb.org/person/robert-stevens,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Robert Tucker,http://data.semanticweb.org/person/robert-tucker,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,IBM Dublin Research Laboratory,IBM Dublin Research Laboratory,http://data.semanticweb.org/organization/ibm-dublin-research-laboratory,1
Roberta Cuel,http://data.semanticweb.org/person/roberta-cuel,http://data.semanticweb.org/conference/iswc/2014,Sponsorship Chair; Session Chair,2,0,http://fandango.cs.unitn.it/~rcuel/,,,,0,University of Trento,University of Trento,http://data.semanticweb.org/organization/university-of-trento,1
Roberto Garcia,http://data.semanticweb.org/person/roberto-garcia,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair,1,1,,,,,0,,,,0
Roberto Navigli,http://data.semanticweb.org/person/roberto-navigli,http://data.semanticweb.org/conference/iswc/2014,Tutorial Organizer,1,2,,,,,0,Sapienza University of Rome,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Roberto Tiella,http://data.semanticweb.org/person/roberto-tiella,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,Fondazione Bruno Kessler,Fondazione Bruno Kessler,http://data.semanticweb.org/organization/fondazione-bruno-kessler,1
Roberto Yus,http://data.semanticweb.org/person/roberto-yus,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Zaragoza,University of Zaragoza,http://data.semanticweb.org/organization/university-of-zaragoza,1
Robin Keskisärkkä,http://data.semanticweb.org/person/robin-keskisaerkkae,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,1,,,,,0,Linköping University,Linköping University,http://data.semanticweb.org/organization/linkoeping-university,1
Roi Blanco,http://data.semanticweb.org/person/roi-blanco,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,Yahoo! Research,Yahoo! Research,http://data.semanticweb.org/organization/yahoo-research,1
Roldano Cattoni,http://data.semanticweb.org/person/roldano-cattoni,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Fondazione Bruno Kessler,Fondazione Bruno Kessler,http://data.semanticweb.org/organization/fondazione-bruno-kessler,1
Rolf Gruetter,http://data.semanticweb.org/person/rolf-gruetter,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair,1,0,,,,,0,,,,0
Roman Kontchakov,http://data.semanticweb.org/person/roman-kontchakov,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of London,University of London,http://data.semanticweb.org/organization/university-of-london,1
Roman Prokofyev,http://data.semanticweb.org/person/roman-prokofyev,http://data.semanticweb.org/conference/iswc/2014,"Reviewer at ISWC2014 (Replication, Benchmark, Data and Software Track)",1,0,,,,,0,,,,0
Rommel Carvalho,http://data.semanticweb.org/person/rommel-carvalho,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair,1,0,,,,,0,,,,0
Ruben Verborgh,http://data.semanticweb.org/person/ruben-verborgh,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (In Use Track); Workshop Chair,2,2,,,,,0,Ghent University,Ghent University,http://data.semanticweb.org/organization/ghent-university,1
Rudi Studer,http://data.semanticweb.org/person/rudi-studer,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,1,,,,,0,Karlsruhe Institute of Technology,Karlsruhe Institute of Technology,http://data.semanticweb.org/organization/karlsruhe-institute-of-technology,1
Rui Yan,http://data.semanticweb.org/person/rui-yan,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
Sabrina Kirrane,http://data.semanticweb.org/person/sabrina-kirrane,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair,1,0,,,,,0,,,,0
Salvatore Orlando,http://data.semanticweb.org/person/salvatore-orlando,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Ca' Foscari University of Venice,Ca' Foscari University of Venice,http://data.semanticweb.org/organization/ca-foscari-university-of-venice,1
Salvatore Trani,http://data.semanticweb.org/person/salvatore-trani,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,ISTI-CNR,ISTI-CNR,http://data.semanticweb.org/organization/isti-cnr,1
Sam Coppens,http://data.semanticweb.org/person/sam-coppens,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track); PC Member at ISWC2014 (Posters and Demos),2,0,,,,,0,IBM Research,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Samantha Bail,http://data.semanticweb.org/person/samantha-bail,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Sandro Athaide Coelho,http://data.semanticweb.org/person/sandro-athaide-coelho,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Universidade Federal de Juiz de Fora,Universidade Federal de Juiz de Fora,http://data.semanticweb.org/organization/universidade-federal-de-juiz-de-fora,1
Sandro Hawke,http://data.semanticweb.org/person/sandro-hawke,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,1,,,,,0,W3C,W3C; Massachusetts Institute of Technology,http://data.semanticweb.org/organization/w3c; http://data.semanticweb.org/organization/massachusetts-institute-of-technology,2
Sara Magliacane,http://data.semanticweb.org/person/sara-magliacane,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,VU University Amsterdam,VU University Amsterdam,http://data.semanticweb.org/organization/vu-university-amsterdam,1
Sarasi Lalithasena,http://data.semanticweb.org/person/sarasi-lalithasena,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Sarthak Dash,http://data.semanticweb.org/person/sarthak-dash,http://data.semanticweb.org/conference/iswc/2014,"Reviewer at ISWC2014 (Replication, Benchmark, Data and Software Track)",1,0,,,,,0,,,,0
Sarven Capadisli,http://data.semanticweb.org/person/sarven-capadisli,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair,1,0,,,,,0,,,,0
Satya S. Sahoo,http://data.semanticweb.org/person/satya-s-sahoo,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,Case Western Reserve University,Case Western Reserve University,http://data.semanticweb.org/organization/case-western-reserve-university,1
Sean Bechhofer,http://data.semanticweb.org/person/sean-bechhofer,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); Session Chair; Semantic Web Challenge Chair,3,0,http://staff.cs.manchester.ac.uk/~seanb,,,,0,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Sebastian Arnold,http://data.semanticweb.org/person/sebastian-arnold,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Technical University of Berlin,Technical University of Berlin,http://data.semanticweb.org/organization/technical-university-of-berlin,1
Sebastian Blohm,http://data.semanticweb.org/person/sebastian-blohm,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (In Use Track),1,0,,,,,0,Microsoft,Microsoft,http://data.semanticweb.org/organization/microsoft,1
Sebastian Faubel,http://data.semanticweb.org/person/sebastian-faubel,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Semiodesk GbR,Semiodesk GbR,http://data.semanticweb.org/organization/semiodesk-gbr,1
Sebastian Hellmann,http://data.semanticweb.org/person/sebastian-hellmann,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (In Use Track); Tutorial Organizer,2,0,,,,,0,Leipzig University,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Sebastian Nuck,http://data.semanticweb.org/person/sebastian-nuck,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Leipzig University,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Sebastian Rudolph,http://data.semanticweb.org/person/sebastian-rudolph,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,2,,,,,0,Dresden University of Technology,Dresden University of Technology,http://data.semanticweb.org/organization/dresden-university-of-technology,1
Sebastian Schaffert,http://data.semanticweb.org/person/sebastian-schaffert,http://data.semanticweb.org/conference/iswc/2014,Tutorial Organizer,1,0,,,,,0,,,,0
Sebastian Tramp,http://data.semanticweb.org/person/sebastian-tramp,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Leipzig University,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Sebastian Walter,http://data.semanticweb.org/person/sebastian-walter,http://data.semanticweb.org/conference/iswc/2014,Tutorial Organizer,1,1,,,,,0,Bielefeld University,Bielefeld University,http://data.semanticweb.org/organization/bielefeld-university,1
Sebastien Ferre,http://data.semanticweb.org/person/sebastien-ferre,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,University of Rennes 1,University of Rennes 1,http://data.semanticweb.org/organization/university-of-rennes-1,1
Seid Muhie Yimam,http://data.semanticweb.org/person/seid-muhie-yimam,http://data.semanticweb.org/conference/iswc/2014,"Reviewer at ISWC2014 (Replication, Benchmark, Data and Software Track)",1,0,,,,,0,,,,0
Sejin Nam,http://data.semanticweb.org/person/sejin-nam,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,KAIST,KAIST,http://data.semanticweb.org/organization/kaist,1
Seong-Il Jin,http://data.semanticweb.org/person/seong-il-jin,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Serena Villata,http://data.semanticweb.org/person/serena-villata,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,3,,,,,0,INRIA Sophia Antipolis,INRIA Sophia Antipolis,http://data.semanticweb.org/organization/inria-sophia-antipolis,1
Sergio Fernández,http://data.semanticweb.org/person/sergio-fernandez,http://data.semanticweb.org/conference/iswc/2014,Tutorial Organizer,1,0,,,,,0,,,,0
Sergio Oramas,http://data.semanticweb.org/person/sergio-oramas,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Pompeu Fabra University,Pompeu Fabra University,http://data.semanticweb.org/organization/pompeu-fabra-university,1
Shen Gao,http://data.semanticweb.org/person/shen-gao,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Zurich,University of Zurich,http://data.semanticweb.org/organization/university-of-zurich,1
Shenghui Wang,http://data.semanticweb.org/person/shenghui-wang,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,OCLC,OCLC,http://data.semanticweb.org/organization/oclc,1
Shima Zahmatkesh,http://data.semanticweb.org/person/shima-zahmatkesh,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Politecnico di Milano,Politecnico di Milano,http://data.semanticweb.org/organization/politecnico-di-milano,1
Siegfried Handschuh,http://data.semanticweb.org/person/siegfried-handschuh,http://data.semanticweb.org/conference/iswc/2014,"PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (Replication, Benchmark, Data and Software Track); Senior PC Member at ISWC2014 (In Use Track)",3,0,,,,,0,"National University of Ireland, Galway","National University of Ireland, Galway; DERI, NUI, Galway",http://data.semanticweb.org/organization/national-university-of-ireland-galway; http://data.semanticweb.org/organization/deri-nui-galway,2
Silvia Melegari,http://data.semanticweb.org/person/silvia-melegari,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Silvio Peroni,http://data.semanticweb.org/person/silvio-peroni,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,University of Bologna,University of Bologna,http://data.semanticweb.org/organization/university-of-bologna,1
Silviu Vert,http://data.semanticweb.org/person/silviu-vert,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Polytechnic University of Timișoara,Polytechnic University of Timișoara,http://data.semanticweb.org/organization/polytechnic-university-of-timisoara,1
Simon Brown,http://data.semanticweb.org/person/simon-brown,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Royal College of Music,Royal College of Music,http://data.semanticweb.org/organization/royal-college-of-music,1
Simon Castillo,http://data.semanticweb.org/person/simon-castillo,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,Simón Bolívar University,Simón Bolívar University,http://data.semanticweb.org/organization/simon-bolivar-university,1
Simon Jupp,http://data.semanticweb.org/person/simon-jupp,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,European Bioinformatics Institute,European Bioinformatics Institute,http://data.semanticweb.org/organization/european-bioinformatics-institute,1
Simon Razniewski,http://data.semanticweb.org/person/simon-razniewski,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Free University of Bozen-Bolzano,Free University of Bozen-Bolzano,http://data.semanticweb.org/organization/free-university-of-bozen-bolzano,1
Simon Walk,http://data.semanticweb.org/person/simon-walk,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track); PC Member at ISWC2014 (Posters and Demos),2,0,,,,,0,University of Graz,University of Graz,http://data.semanticweb.org/organization/university-of-graz,1
Simone Tallevi-Diotallevi,http://data.semanticweb.org/person/simone-tallevi-diotallevi,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,IBM Dublin Research Laboratory,IBM Dublin Research Laboratory,http://data.semanticweb.org/organization/ibm-dublin-research-laboratory,1
Sini Pessala,http://data.semanticweb.org/person/sini-pessala,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Smitashree Choudhury,http://data.semanticweb.org/person/smitashree-choudhury,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,"Kmi, The Open University, UK","Kmi, The Open University, UK",http://data.semanticweb.org/organization/kmi-the-open-university-uk,1
Sören Auer,http://data.semanticweb.org/person/soeren-auer,http://data.semanticweb.org/conference/iswc/2014,"Senior PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (Replication, Benchmark, Data and Software Track)",2,1,,,,,0,University of Bonn,University of Bonn,http://data.semanticweb.org/organization/university-of-bonn,1
Sofia Angeletou,http://data.semanticweb.org/person/sofia-angeletou,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,BBC,BBC,http://data.semanticweb.org/organization/bbc,1
Sofia Cramerotti,http://data.semanticweb.org/person/sofia-cramerotti,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
songyang Zhang,http://data.semanticweb.org/person/songyang-zhang,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Zhejiang University,Zhejiang University,http://data.semanticweb.org/organization/zhejiang-university,1
Sonia Bergamaschi,http://data.semanticweb.org/person/sonia-bergamaschi,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Modena and Reggio Emilia,University of Modena and Reggio Emilia,http://data.semanticweb.org/organization/university-of-modena-and-reggio-emilia,1
Soonhyun Kwon,http://data.semanticweb.org/person/soonhyun-kwon,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,,,,0
Soumen Chakrabarti,http://data.semanticweb.org/person/soumen-chakrabarti,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,IIT Bombay,IIT Bombay,http://data.semanticweb.org/organization/iit-bombay,1
Souripriya Das,http://data.semanticweb.org/person/souripriya-das,http://data.semanticweb.org/conference/iswc/2014,"Reviewer at ISWC2014 (Replication, Benchmark, Data and Software Track)",1,0,,,,,0,,,,0
Spyros Kotoulas,http://data.semanticweb.org/person/spyros-kotoulas,http://data.semanticweb.org/conference/iswc/2014,Senior PC Member at ISWC2014 (Research Track),1,1,,,,,0,IBM Research,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Stavros Christodoulakis,http://data.semanticweb.org/person/stavros-christodoulakis,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Technical University of Crete,Technical University of Crete,http://data.semanticweb.org/organization/technical-university-of-crete,1
Stefan Belk,http://data.semanticweb.org/person/stefan-belk,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Vienna University of Economics and Business,Vienna University of Economics and Business,http://data.semanticweb.org/organization/vienna-university-of-economics-and-business,1
Stefan Bischof,http://data.semanticweb.org/person/stefan-bischof,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Vienna University of Technology,Vienna University of Technology,http://data.semanticweb.org/organization/vienna-university-of-technology,1
Stefan Decker,http://data.semanticweb.org/person/stefan-decker,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair; PC Member at ISWC2014 (Research Track),2,2,,,,,0,"National University of Ireland, Galway","National University of Ireland, Galway; INSIGHT, NUI Galway",http://data.semanticweb.org/organization/national-university-of-ireland-galway; http://data.semanticweb.org/organization/insight-nui-galway,2
Stefan Dietze,http://data.semanticweb.org/person/stefan-dietze,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair; PC Member at ISWC2014 (Research Track),2,4,,,,,0,L3S Research Center,L3S Research Center,http://data.semanticweb.org/organization/l3s-research-center,1
Stefan Hagedorn,http://data.semanticweb.org/person/stefan-hagedorn,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Technische Universität Ilmenau,Technische Universität Ilmenau,http://data.semanticweb.org/organization/technische-universitaet-ilmenau,1
Stefan Manegold,http://data.semanticweb.org/person/stefan-manegold,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,CWI Amsterdam,CWI Amsterdam,http://data.semanticweb.org/organization/cwi-amsterdam,1
Stefan Scheglmann,http://data.semanticweb.org/person/stefan-scheglmann,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,University of Koblenz and Landau,University of Koblenz and Landau,http://data.semanticweb.org/organization/university-of-koblenz-and-landau,1
Stefan Schlobach,http://data.semanticweb.org/person/stefan-schlobach,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); Workshop Chair,2,2,,,,,0,VU University Amsterdam,VU University Amsterdam,http://data.semanticweb.org/organization/vu-university-amsterdam,1
Stefan Zander,http://data.semanticweb.org/person/stefan-zander,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Stefano Bortoli,http://data.semanticweb.org/person/stefano-bortoli,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track); PC Member at ISWC2014 (Posters and Demos),2,1,,,,,0,University of Trento,University of Trento,http://data.semanticweb.org/organization/university-of-trento,1
Stefano Cresci,http://data.semanticweb.org/person/stefano-cresci,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,IIT-CNR,IIT-CNR,http://data.semanticweb.org/organization/iit-cnr,1
Stefanos Vrochidis,http://data.semanticweb.org/person/stefanos-vrochidis,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,Information Technology Institute,Information Technology Institute,http://data.semanticweb.org/organization/information-technology-institute,1
Steffen Lamparter,http://data.semanticweb.org/person/steffen-lamparter,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Siemens,Siemens,http://data.semanticweb.org/organization/siemens,1
Steffen Staab,http://data.semanticweb.org/person/steffen-staab,http://data.semanticweb.org/conference/iswc/2014,Senior PC Member at ISWC2014 (Research Track),1,2,,,,,0,University of Koblenz and Landau,University of Koblenz and Landau,http://data.semanticweb.org/organization/university-of-koblenz-and-landau,1
Steffen Stadtmüller,http://data.semanticweb.org/person/steffen-stadtmueller,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,"Institut AIFB, Universität Karlsruhe","Institut AIFB, Universität Karlsruhe",http://data.semanticweb.org/organization/institut-aifb-universitaet-karlsruhe,1
Stella Giannakopoulou,http://data.semanticweb.org/person/stella-giannakopoulou,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Stephan Radeck-Arneth,http://data.semanticweb.org/person/stephan-radeck-arneth,http://data.semanticweb.org/conference/iswc/2014,"Reviewer at ISWC2014 (Replication, Benchmark, Data and Software Track)",1,0,,,,,0,,,,0
Stephane Campinas,http://data.semanticweb.org/person/stephane-campinas,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,"INSIGHT, NUI Galway","INSIGHT, NUI Galway",http://data.semanticweb.org/organization/insight-nui-galway,1
Stephen Marsh,http://data.semanticweb.org/person/stephen-marsh,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair,1,0,,,,,0,,,,0
Steve Pettifer,http://data.semanticweb.org/person/steve-pettifer,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Stuart Brown,http://data.semanticweb.org/person/stuart-brown,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,The Open University,The Open University,http://data.semanticweb.org/organization/the-open-university,1
Stuart Taylor,http://data.semanticweb.org/person/stuart-taylor,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Aberdeen,University of Aberdeen,http://data.semanticweb.org/organization/university-of-aberdeen,1
Stuart Wrigley,http://data.semanticweb.org/person/stuart-wrigley,http://data.semanticweb.org/conference/iswc/2014,"PC Member at ISWC2014 (Replication, Benchmark, Data and Software Track)",1,0,http://staffwww.dcs.shef.ac.uk/people/S.Wrigley/,,,,0,University of Sheffield,University of Sheffield,http://data.semanticweb.org/organization/university-of-sheffield,1
Suad Aldarra,http://data.semanticweb.org/person/suad-aldarra,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Fujitsu,Fujitsu,http://data.semanticweb.org/organization/fujitsu,1
Sudhir Agarwal,http://data.semanticweb.org/person/sudhir-agarwal,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Sungin Lee,http://data.semanticweb.org/person/sungin-lee,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Susanna Nykyri,http://data.semanticweb.org/person/susanna-nykyri,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Suvodeep Mazdumar,http://data.semanticweb.org/person/suvodeep-mazdumar,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Sheffield,University of Sheffield,http://data.semanticweb.org/organization/university-of-sheffield,1
Suvodeep Mazumdar,http://data.semanticweb.org/person/suvodeep-mazumdar,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Sheffield,University of Sheffield,http://data.semanticweb.org/organization/university-of-sheffield,1
Syed Sr Abidi,http://data.semanticweb.org/person/syed-sr-abidi,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Dalhousie University,Dalhousie University,http://data.semanticweb.org/organization/dalhousie-university,1
