person_uri,name,other_names,first_name,last_name,email,organization,country,homepage,bio,domain,depiction,homepage_organization,role_event,role_type,role_label,source,EOL
,"Mounir Mokhtari",,Mounir,Mokhtari,,"Image & Pervasive Access Lab (IPAL), UMI CNRS",Singapore,,,,,,,,,,
,"Jit Biswas",,Jit,Biswas,,"Institute for Infocomm Research",Singapore,,,,,,,,,,
,"Razan Paul",,Razan,Paul,,"University of Queensland",Australia,,,,,,,,,,
,"Tudor Groza",,Tudor,Groza,,"University of Queensland",Australia,http://www.tudorgroza.org,,,,,,,,,
,"Andreas Zankl",,Andreas,Zankl,,"University of Queensland",Australia,,,,,,,,,,
,"Jane Hunter",,Jane,Hunter,,"University of Queensland",Australia,,,,,,,,,,
,"Chris Welty",,Chris,Welty,,"IBM Research","United States",http://www.research.ibm.com/people/w/welty,,,,,,,,,
,"Ken Barker",,Ken,Barker,,"IBM Research","United States",,,,,,,,,,
,"Lora Aroyo",,Lora,Aroyo,,"VU Amsterdam",Netherlands,http://www.cs.vu.nl/~laroyo,,,,,,,,,
,"Shilpa Arora",,Shilpa,Arora,,CMU,"United States",,,,,,,,,,
,"Pavel Shvaiko",,Pavel,Shvaiko,,"TasLab, Informatica Trentina SpA",Italy,http://disi.unitn.it/~pavel,,,,,,,,,
,"Feroz Farazi",,Feroz,Farazi,,"University of Trento",Italy,http://disi.unitn.it/users/mohammad%20shahjahan.feroz%20farazi,,,,,,,,,
,"Vincenzo Maltese",,Vincenzo,Maltese,,"University of Trento",Italy,http://www.disi.unitn.it/~maltese,,,,,,,,,
,"Alexander Ivanyukovich",,Alexander,Ivanyukovich,,"Trient Consulting Group S.r.l.",Italy,,,,,,,,,,
,"Veronica Rizzi",,Veronica,Rizzi,,"University of Trento",Italy,,,,,,,,,,
,"Daniela Ferrari",,Daniela,Ferrari,,"Segreteria SIAT, Autonomous Province of Trento",Italy,,,,,,,,,,
,"Giuliana Ucelli",,Giuliana,Ucelli,,"Segreteria SIAT, Autonomous Province of Trento",Italy,,,,,,,,,,
,"Chris Welty",,Chris,Welty,,"IBM Research","United States",http://www.research.ibm.com/people/w/welty,,,,,,,,,
,"J William Murdock",,"J William",Murdock,,"IBM Research","United States",,,,,,,,,,
,"Aditya Kalyanpur",,Aditya,Kalyanpur,,"IBM Research","United States",,,,,,,,,,
,"James Fan",,James,Fan,,"IBM Research","United States",,,,,,,,,,
,"Amel Bennaceur",,Amel,Bennaceur,,INRIA,France,,,,,,,,,,
,"Valerie Issarny",,Valerie,Issarny,,INRIA,France,http://www-rocq.inria.fr/arles/members/issarny.html,,,,,,,,,
,"Romina Spalazzese",,Romina,Spalazzese,,University of L'Aquila,Italy,,,,,,,,,,
,"Shashank Tyagi",,Shashank,Tyagi,,IT-BHU,India,,,,,,,,,,
,"Vanessa Lopez",,Vanessa,Lopez,,"IBM Research",Ireland,,,,,,,,,,
,"Spyros Kotoulas",,Spyros,Kotoulas,,"IBM Research",Ireland,,,,,,,,,,
,"Marco Luca Sbodio",,"Marco Luca",Sbodio,,"IBM Research",Ireland,,,,,,,,,,
,"Martin Stephenson",,Martin,Stephenson,,"IBM Research",Ireland,,,,,,,,,,
,"Aris Gkoulalas-Divanis",,Aris,Gkoulalas-Divanis,,"IBM Research",Ireland,,,,,,,,,,
,"Pol Mac Aonghusa",,Pol,"Mac Aonghusa",,"IBM Research",Ireland,,,,,,,,,,
,"Sören Auer",,Sören,Auer,,"TU Chemnitz",Germany,http://www.informatik.uni-leipzig.de/~auer,,,,,,,,,
,"Lorenz Bühmann",,Lorenz,Bühmann,,"University of Leipzig",Germany,,,,,,,,,,
,"Jens Lehmann",,Jens,Lehmann,,"University of Leipzig",Germany,http://jens-lehmann.org,,,,,,,,,
,"Michael Hausenblas",,Michael,Hausenblas,,"DERI, NUI Galway",Ireland,http://sw-app.org/about.html,,,,,,,,,
,"Sebastian Tramp",,Sebastian,Tramp,,"University of Leipzig",Germany,http://bis.informatik.uni-leipzig.de/SebastianTramp,,,,,,,,,
,"Bert van Nuffelen",,Bert,"van Nuffelen",,Tenforce,Belgium,,,,,,,,,,
,"Pablo N. Mendes",,Pablo,Mendes,,"Free University of Berlin",Germany,,,,,,,,,,
,"Christian Dirschl",,Christian,Dirschl,,"Wolters Kluwer",Germany,,,,,,,,,,
,"Robert Isele",,Robert,Isele,,"Free University of Berlin",Germany,,,,,,,,,,
,"Hugh Williams",,Hugh,Williams,,OpenLink,"United Kingdom",,,,,,,,,,
,"Orri Erling",,Orri,Erling,,OpenLink,Netherlands,,,,,,,,,,
,"Manuel Salvadores",,Manuel,Salvadores,,"Stanford University","United States",http://msalvadores.me,,,,,,,,,
,"Matthew Horridge",,Matthew,Horridge,,"Stanford University","United States",http://www.stanford.edu/~horridge,,,,,,,,,
,"Paul Alexander","Paul R. Alexander",Paul,Alexander,,"Stanford University","United States",,,,,,,,,,
,"Ray W. Fergerson",,"Ray W.",Fergerson,,"Stanford University","United States",,,,,,,,,,
,"Mark A. Musen",,Mark,Musen,,"Stanford University","United States",,,,,,,,,,
,"Natasha F. Noy","Natasha F. Noy",Natasha,Noy,,"Stanford University","United States",http://www.stanford.edu/~natalya,,,,,,,,,
,"Peter Edwards",,Peter,Edwards,,"University of Aberdeen","United Kingdom",http://www.csd.abdn.ac.uk/people/homepage.php?userid=pedwards,,,,,,,,,
,"Edoardo Pignotti",,Edoardo,Pignotti,,"University of Aberdeen","United Kingdom",http://www.abdn.ac.uk/ncs/profiles/e.pignotti,,,,,,,,,
,"Alan Eckhardt",,Alan,Eckhardt,,"University of Aberdeen","United Kingdom",http://www.abdn.ac.uk/ncs/profiles/a.eckhardt,,,,,,,,,
,"Kapila Ponnamperuma",,Kapila,Ponnamperuma,,"University of Aberdeen","United Kingdom",,,,,,,,,,
,"Chris Mellish",,Chris,Mellish,,"University of Aberdeen","United Kingdom",,,,,,,,,,
,"Thomas Bouttaz",,Thomas,Bouttaz,,"University of Aberdeen","United Kingdom",,,,,,,,,,
,"Freddy Lecue",,Freddy,Lecue,,"IBM Research",Ireland,http://researcher.watson.ibm.com/researcher/view.php?person=ie-freddy.lecue,,,,,,,,,
,"Anika Schumann",,Anika,Schumann,,"IBM Research",Ireland,http://researcher.watson.ibm.com/researcher/view.php?person=ie-anika.schumann,,,,,,,,,
,"Marco Luca Sbodio",,"Marco Luca",Sbodio,,"IBM Research",Ireland,http://researcher.watson.ibm.com/researcher/view.php?person=ie-marco.sbodio,,,,,,,,,
,"Jens Lehmann",,Jens,Lehmann,,"University of Leipzig",Germany,http://jens-lehmann.org,,,,,,,,,
,"Tim Furche",,Tim,Furche,,"University of Oxford","United Kingdom",http://www.furche.net,,,,,,,,,
,"Giovanni Grasso",,Giovanni,Grasso,,"University of Oxford","United Kingdom",,,,,,,,,,
,"Axel-Cyrille Ngonga Ngomo",,Axel-Cyrille,Ngomo,,"University of Leipzig",Germany,http://bis.uni-leipzig.de/AxelNgonga,,,,,,,,,
,"Christian Schallhart",,Christian,Schallhart,,"University of Oxford","United Kingdom",,,,,,,,,,
,"Andrew Sellers","Andrew Jon Sellers",Andrew,Sellers,,"University of Oxford","United Kingdom",,,,,,,,,,
,"Christina Unger",,Christina,Unger,,"Bielefeld University",Germany,,,,,,,,,,
,"Lorenz Bühmann",,Lorenz,Bühmann,,"University of Leipzig",Germany,,,,,,,,,,
,"Daniel Gerber",,Daniel,Gerber,,"University of Leipzig",Germany,http://danielgerber.wordpress.com,,,,,,,,,
,"Konrad Höffner",,Konrad,Höffner,,"University of Leipzig",Germany,,,,,,,,,,
,"David Liu",,David,Liu,,"University of Oxford","United Kingdom",,,,,,,,,,
,"Sören Auer",,Sören,Auer,,"TU Chemnitz",Germany,http://www.informatik.uni-leipzig.de/~auer,,,,,,,,,
,"Qunzhi Zhou",,Qunzhi,Zhou,,"University of Southern California","United States",,,,,,,,,,
,"Yogesh Simmhan",,Yogesh,Simmhan,,"University of Southern California","United States",http://ceng.usc.edu/~simmhan,,,,,,,,,
,"Viktor Prasanna","Viktor K. Prasanna",Viktor,Prasanna,,"University of Southern California","United States",,,,,,,,,,
,"Irene Celino",,Irene,Celino,,"Politecnico di Milano",Italy,,,,,,,,,,
,"Simone Contessa",,Simone,Contessa,,"Politecnico di Milano",Italy,,,,,,,,,,
,"Marta Corubolo",,Marta,Corubolo,,"Politecnico di Milano",Italy,,,,,,,,,,
,"Daniele Dell'Aglio",,Daniele,Dell'Aglio,,"Politecnico di Milano",Italy,,,,,,,,,,
,"Emanuele Della Valle",,Emanuele,"Della Valle",,"Politecnico di Milano",Italy,,,,,,,,,,
,"Stefano Fumeo",,Stefano,Fumeo,,"Politecnico di Milano",Italy,,,,,,,,,,
,"Thorsten Krueger",,Thorsten,Krueger,,"Siemens AG",Germany,,,,,,,,,,
,"Michael Martin",,Michael,Martin,,"University of Leipzig",Germany,http://michael-martin.info,,,,,,,,,
,"Claus Stadler",,Claus,Stadler,,"University of Leipzig",Germany,http://bis.informatik.uni-leipzig.de/ClausStadler,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"Danh Le Phuoc",,Danh,"Le Phuoc",,"DERI, NUI Galway",Ireland,http://www.deri.ie/about/team/member/danh_le_phuoc,,,,,,,,,
,"Minh Dao-Tran",,Minh,Dao-Tran,,"Vienna University of Technology",Austria,http://www.kr.tuwien.ac.at/staff/dao,,,,,,,,,
,"Minh-Duc Pham",,Minh-Duc,Pham,,"Centrum Wiskunde & Informatica (CWI)",Netherlands,,,,,,,,,,
,"Peter Boncz","Peter A. Boncz",Peter,Boncz,,"Centrum Wiskunde & Informatica (CWI)",Netherlands,,,,,,,,,,
,"Thomas Eiter",,Thomas,Eiter,,"Vienna University of Technology",Austria,http://www.kr.tuwien.ac.at/staff/eiter,,,,,,,,,
,"Michael Fink",,Michael,Fink,,"Vienna University of Technology",Austria,http://www.kr.tuwien.ac.at/staff/michael,,,,,,,,,
,"Sebastian Walter",,Sebastian,Walter,,"Bielefeld University",Germany,,,,,,,,,,
,"Christina Unger",,Christina,Unger,,"Bielefeld University",Germany,,,,,,,,,,
,"Philipp Cimiano",,Philipp,Cimiano,,"Bielefeld University",Germany,http://www.cimiano.de,,,,,,,,,
,"Daniel Bär",,Daniel,Bär,,"TU Darmstadt",Germany,,,,,,,,,,
,"Roman Prokofyev",,Roman,Prokofyev,,"University of Fribourg",Switzerland,,,,,,,,,,
,"Alexey Boyarsky",,Alexey,Boyarsky,,EPFL,Switzerland,,,,,,,,,,
,"Oleg Ruchayskiy",,Oleg,Ruchayskiy,,CERN,Switzerland,,,,,,,,,,
,"Karl Aberer",,Karl,Aberer,,EPFL,Switzerland,,,,,,,,,,
,"Gianluca Demartini",,Gianluca,Demartini,,"University of Fribourg",Switzerland,,,,,,,,,,
,"Philippe Cudré-Mauroux",,Philippe,Cudré-Mauroux,,"University of Fribourg",Switzerland,,,,,,,,,,
,"Khadija Elbedweihy",,Khadija,Elbedweihy,,"University of Sheffield","United Kingdom",http://www.dcs.shef.ac.uk/~kelbed,,,,,,,,,
,"Stuart Wrigley",,Stuart,Wrigley,,"University of Sheffield","United Kingdom",http://www.dcs.shef.ac.uk/~stu,,,,,,,,,
,"Fabio Ciravegna",,Fabio,Ciravegna,,"University of Sheffield","United Kingdom",http://www.dcs.shef.ac.uk/~fabio,,,,,,,,,
,"Gabriela Montoya",,Gabriela,Montoya,,"Universidad Simon Bolivar","Venezuela, Bolivarian Republic of",,,,,,,,,,
,"Maria-Esther Vidal",,Maria-Esther,Vidal,,"Universidad Simon Bolivar","Venezuela, Bolivarian Republic of",http://www.ldc.usb.ve/~mvidal,,,,,,,,,
,"Oscar Corcho",,Oscar,Corcho,,"Universidad Politecnica de Madrid",Spain,,,,,,,,,,
,"Edna Ruckhaus",,Edna,Ruckhaus,,"Universidad Simon Bolivar","Venezuela, Bolivarian Republic of",http://www.ldc.usb.ve/~ruckhaus,,,,,,,,,
,"Carlos Buil-Aranda",,Carlos,Buil-Aranda,,"Universidad Politecnica de Madrid",Spain,,,,,,,,,,
,"Matthew Horridge",,Matthew,Horridge,,"Stanford University","United States",http://www.stanford.edu/~horridge,,,,,,,,,
,"Bijan Parsia",,Bijan,Parsia,,"University of Manchester","United Kingdom",http://www.cs.man.ac.uk/~bparsia,,,,,,,,,
,"Ulrike Sattler",,Ulrike,Sattler,,"University of Manchester","United Kingdom",http://www.cs.man.ac.uk/~sattler,,,,,,,,,
,"Andreas Thalhammer",,Andreas,Thalhammer,,"University of Innsbruck",Austria,,,,,,,,,,
,"Magnus Knuth",,Magnus,Knuth,,"Hasso Plattner Institute",Germany,,,,,,,,,,
,"Harald Sack",,Harald,Sack,,"Hasso Plattner Institute",Germany,,,,,,,,,,
,"Riccardo Rosati",,Riccardo,Rosati,,"Sapienza Università di Roma",Italy,,,,,,,,,,
,"Marco Ruzzi",,Marco,Ruzzi,,"Sapienza Università di Roma",Italy,http://www.dis.uniroma1.it/~ruzzi,,,,,,,,,
,"Mirko Graziosi",,Mirko,Graziosi,,"Sapienza Università di Roma",Italy,,,,,,,,,,
,"Giulia Masotti",,Giulia,Masotti,,"Sapienza Università di Roma",Italy,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"Peter Patel-Schneider","Peter F. Patel-Schneider",Peter,Patel-Schneider,,"Nuance Communications","United States",,,,,,,,,,
,"Thomas Steiner",,Thomas,Steiner,,Google,Germany,http://blog.tomayac.com,,,,,,,,,
,"Ruben Verborgh",,Ruben,Verborgh,,"Ghent University",Belgium,,,,,,,,,,
,"Raphaël Troncy",,Raphaël,Troncy,,EURECOM,France,http://www.eurecom.fr/~troncy,,,,,,,,,
,"Joaquim Gabarro",,Joaquim,Gabarro,,"Universitat Politecnica de Catalunya",Spain,http://www.lsi.upc.edu/~gabarro,,,,,,,,,
,"Rik Van de Walle",,Rik,"Van de Walle",,"Ghent University",Belgium,,,,,,,,,,
,"Miel Vander Sande",,Miel,"Vander Sande",,"Ghent University",Belgium,,,,,,,,,,
,"Ruben Verborgh",,Ruben,Verborgh,,"Ghent University",Belgium,,,,,,,,,,
,"Sam Coppens",,Sam,Coppens,,"Ghent University",Belgium,,,,,,,,,,
,"Tom De Nies",,Tom,"De Nies",,"Ghent University",Belgium,,,,,,,,,,
,"Pedro Debevere",,Pedro,Debevere,,"Ghent University",Belgium,,,,,,,,,,
,"Laurens De Vocht",,Laurens,"De Vocht",,"Ghent University",Belgium,,,,,,,,,,
,"Pieterjan De Potter",,Pieterjan,"De Potter",,"Ghent University",Belgium,,,,,,,,,,
,"Davy Van Deursen",,Davy,"Van Deursen",,"Ghent University",Belgium,http://multimedialab.elis.ugent.be/dvdeurse,,,,,,,,,
,"Erik Mannens",,Erik,Mannens,,"Ghent University",Belgium,,,,,,,,,,
,"Rik Van de Walle",,Rik,"Van de Walle",,"Ghent University",Belgium,,,,,,,,,,
,"Patrick Siehndel",,Patrick,Siehndel,,"L3S Research Center",Germany,,,,,,,,,,
,"Ricardo Kawase",,Ricardo,Kawase,,"L3S Research Center",Germany,,,,,,,,,,
,"Junfeng Pan",,Junfeng,Pan,,"Shanghai Jiao Tong University",China,,,,,,,,,,
,"Haofen Wang",,Haofen,Wang,,"Shanghai Jiao Tong University",China,http://apex.sjtu.edu.cn/apex_wiki/whfcarter,,,,,,,,,
,"Yong Yu",,Yong,Yu,,"Shanghai Jiao Tong University",China,,,,,,,,,,
,"Vaibhav Khadilkar",,Vaibhav,Khadilkar,,"University of Texas at Dallas","United States",,,,,,,,,,
,"Murat Kantarcioglu",,Murat,Kantarcioglu,,"University of Texas at Dallas","United States",http://www.utdallas.edu/~muratk,,,,,,,,,
,"Bhavani Thuraisingham",,Bhavani,Thuraisingham,,"University of Texas at Dallas","United States",,,,,,,,,,
,"Paolo Castagna",,Paolo,Castagna,,Talis,"United Kingdom",,,,,,,,,,
,"Christina Lantzaki",,Christina,Lantzaki,,FORTH-ICS,Greece,,,,,,,,,,
,"Yannis Tzitzikas",,Yannis,Tzitzikas,,"University of Crete; FORTH-ICS",Greece,http://www.ics.forth.gr/~tzitzik,,,,,,,,,
,"Dimitris Zeginis",,Dimitris,Zeginis,,"Centre for Research and Technology Hellas (CERTH)",Greece,,,,,,,,,,
,"Yongchun Xu",,Yongchun,Xu,,"FZI Research Center for Information Technology",Germany,,,,,,,,,,
,"Nenad Stojanovic",,Nenad,Stojanovic,,"FZI Research Center for Information Technology",Germany,,,,,,,,,,
,"Ljiljana Stojanovic",,Ljiljana,Stojanovic,,"FZI Research Center for Information Technology",Germany,,,,,,,,,,
,"Tobias Schuchert",,Tobias,Schuchert,,Fraunhofer,Germany,,,,,,,,,,
,"Mathieu d'Aquin",,Mathieu,d'Aquin,,"KMi, The Open University","United Kingdom",http://kmi.open.ac.uk/people/mathieu,,,,,,,,,
,"Carlo Allocca",,Carlo,Allocca,,"KMi, The Open University","United Kingdom",,,,,,,,,,
,"Trevor Collins",,Trevor,Collins,,"KMi, The Open University","United Kingdom",,,,,,,,,,
,"Mikko Rinne",,Mikko,Rinne,,"Aalto University",Finland,,,,,,,,,,
,"Esko Nuutila",,Esko,Nuutila,,"Aalto University",Finland,,,,,,,,,,
,"Seppo Törmä",,Seppo,Törmä,,"Aalto University",Finland,,,,,,,,,,
,"Serena Villata",,Serena,Villata,,INRIA,France,,,,,,,,,,
,"Fabien Gandon",,Fabien,Gandon,,INRIA,France,,,,,,,,,,
,"Elena Cabrio",,Elena,Cabrio,,INRIA,France,,,,,,,,,,
,"Julien Cojan",,Julien,Cojan,,INRIA,France,,,,,,,,,,
,"Alessio Palmero Aprosio",,Alessio,"Palmero Aprosio",,"Fondazione Bruno Kessler",Italy,http://hlt.fbk.eu/people/aprosio,,,,,,,,,
,"Bernardo Magnini",,Bernardo,Magnini,,"Fondazione Bruno Kessler",Italy,,,,,,,,,,
,"Alberto Lavelli",,Alberto,Lavelli,,"Fondazione Bruno Kessler",Italy,,,,,,,,,,
,"Fabien Gandon",,Fabien,Gandon,,INRIA,France,,,,,,,,,,
,"James Michaelis",,James,Michaelis,,RPI,"United States",,,,,,,,,,
,"Deborah L. McGuinness","Deborah L. McGuinness",Deborah,McGuinness,,RPI,"United States",,,,,,,,,,
,"Cynthia Chang",,Cynthia,Chang,,RPI,"United States",,,,,,,,,,
,"Joanne Luciano",,Joanne,Luciano,,RPI,"United States",,,,,,,,,,
,"Jim Hendler",,Jim,Hendler,,RPI,"United States",,,,,,,,,,
,"Li Tian",,Li,Tian,,"Shanghai Jiao Tong University",China,,,,,,,,,,
,"Weinan Zhang",,Weinan,Zhang,,"Shanghai Jiao Tong University",China,,,,,,,,,,
,"Haofen Wang",,Haofen,Wang,,"Shanghai Jiao Tong University",China,,,,,,,,,,
,"Chenyang Wu",,Chenyang,Wu,,"Shanghai Jiao Tong University",China,,,,,,,,,,
,"Yuan Ni",,Yuan,Ni,,"IBM China Research Laboratory",China,,,,,,,,,,
,"Feng Cao",,Feng,Cao,,"IBM China Research Laboratory",China,,,,,,,,,,
,"Yong Yu",,Yong,Yu,,"Shanghai Jiao Tong University",China,,,,,,,,,,
,"Kostis Kyzirakos",,Kostis,Kyzirakos,,"National and Kapodistrian University of Athens",Greece,,,,,,,,,,
,"Manos Karpathiotakis",,Manos,Karpathiotakis,,"National and Kapodistrian University of Athens",Greece,,,,,,,,,,
,"George Garbis",,George,Garbis,,"National and Kapodistrian University of Athens",Greece,,,,,,,,,,
,"Charalampos Nikolaou",,Charalampos,Nikolaou,,"National and Kapodistrian University of Athens",Greece,,,,,,,,,,
,"Konstantina Bereta",,Konstantina,Bereta,,"National and Kapodistrian University of Athens",Greece,,,,,,,,,,
,"Michael Sioutis",,Michael,Sioutis,,"National and Kapodistrian University of Athens",Greece,http://cgi.di.uoa.gr/~sioutis,,,,,,,,,
,"Ioannis Papoutsis",,Ioannis,Papoutsis,,"National Observatory of Athens",Greece,,,,,,,,,,
,"Themistoklis Herekakis",,Themistoklis,Herekakis,,"National Observatory of Athens",Greece,,,,,,,,,,
,"Dimitrios Michail",,Dimitrios,Michail,,"Harokopio University of Athens",Greece,,,,,,,,,,
,"Manolis Koubarakis",,Manolis,Koubarakis,,"National and Kapodistrian University of Athens",Greece,http://www.di.uoa.gr/~koubarak,,,,,,,,,
,"Charis Kontoes",,Charis,Kontoes,,"National Observatory of Athens",Greece,,,,,,,,,,
,"Josep Maria Brunetti Fernández",,"Josep Maria","Brunetti Fernández",,"Universitat de Lleida",Spain,http://griho.udl.cat,,,,,,,,,
,"Sören Auer",,Sören,Auer,,"TU Chemnitz",Germany,http://www.informatik.uni-leipzig.de/~auer,,,,,,,,,
,"Roberto Garcia",,Roberto,Garcia,,"Universitat de Lleida",Spain,http://rhizomik.net/~roberto,,,,,,,,,
,"Valeria Fionda",,Valeria,Fionda,,"Free University of Bozen-Bolzano",Italy,http://www.inf.unibz.it/~fionda,,,,,,,,,
,"Claudio Gutierrez",,Claudio,Gutierrez,,"Universidad de Chile",Chile,http://www.dcc.uchile.cl/~cgutierr,,,,,,,,,
,"Giuseppe Pirró",,Giuseppe,Pirró,,"Free University of Bozen-Bolzano",Italy,http://www.inf.unibz.it/~pirro,,,,,,,,,
,"Jan Michelfeit",,Jan,Michelfeit,,"Charles University in Prague","Czech Republic",,,,,,,,,,
,"Tomáš Knap",,Tomáš,Knap,,"Charles University in Prague","Czech Republic",,,,,,,,,,
,"Enrico Motta",,Enrico,Motta,,"KMi, The Open University","United Kingdom",http://kmi.open.ac.uk/people/motta,,,,,,,,,
,"Francesco Osborne",,Francesco,Osborne,,"University of Turin",Italy,http://www.di.unito.it/~osborne,,,,,,,,,
,"Aibo Tian",,Aibo,Tian,,"University of Texas at Austin","United States",,,,,,,,,,
,"Juan F. Sequeda","Juan F. Sequeda",Juan,Sequeda,,"University of Texas at Austin","United States",http://www.cs.utexas.edu/~jsequeda,,,,,,,,,
,"Daniel Miranker",,Daniel,Miranker,,"University of Texas at Austin","United States",http://www.cs.utexas.edu/~miranker,,,,,,,,,
,"Han Wang",,Han,Wang,,RPI,"United States",,,,,,,,,,
,"Nathan Wilson",,Nathan,Wilson,,"Marine Biological Laboratory","United States",,,,,,,,,,
,"Kathryn Dunn",,Kathryn,Dunn,,RPI,"United States",,,,,,,,,,
,"Deborah L. McGuinness","Deborah L. McGuinness",Deborah,McGuinness,,RPI,"United States",,,,,,,,,,
,"Joseph Benik",,Joseph,Benik,,"University of Maryland","United States",,,,,,,,,,
,"Guillermo Palma",,Guillermo,Palma,,"Universidad Simon Bolivar","Venezuela, Bolivarian Republic of",,,,,,,,,,
,"Louiqa Raschid",,Louiqa,Raschid,,"University of Maryland","United States",http://www.umiacs.umd.edu/~louiqa,,,,,,,,,
,"Andreas Thor",,Andreas,Thor,,"University of Leipzig",Germany,,,,,,,,,,
,"Maria-Esther Vidal",,Maria-Esther,Vidal,,"Universidad Simon Bolivar","Venezuela, Bolivarian Republic of",http://www.ldc.usb.ve/~mvidal,,,,,,,,,
,"Patrick Rodler",,Patrick,Rodler,,"Alpen-Adria Universität",Austria,,,,,,,,,,
,"Kostyantyn Shchekotykhin",,Kostyantyn,Shchekotykhin,,UNI Klagenfurt,Austria,,,,,,,,,,
,"Philipp Fleiss",,Philipp,Fleiss,,"Alpen-Adria Universität",Austria,,,,,,,,,,
,"Gerhard Friedrich",,Gerhard,Friedrich,,UNI Klagenfurt,Austria,,,,,,,,,,
,"Marco Luca Sbodio",,"Marco Luca",Sbodio,,"IBM Research",Ireland,http://researcher.watson.ibm.com/researcher/view.php?person=ie-marco.sbodio,,,,,,,,,
,"Freddy Lecue",,Freddy,Lecue,,"IBM Research",Ireland,http://researcher.watson.ibm.com/researcher/view.php?person=ie-freddy.lecue,,,,,,,,,
,"Anika Schumann",,Anika,Schumann,,"IBM Research",Ireland,http://researcher.watson.ibm.com/researcher/view.php?person=ie-anika.schumann,,,,,,,,,
,"Josh Hanna",,Josh,Hanna,,UAMS,"United States",,,,,,,,,,
,"Chen Cheng",,Chen,Cheng,,UALR,"United States",,,,,,,,,,
,"Alex Crow",,Alex,Crow,,UALR,"United States",,,,,,,,,,
,"Roger Hall",,Roger,Hall,,UALR,"United States",,,,,,,,,,
,"Jie Liu",,Jie,Liu,,UALR,"United States",,,,,,,,,,
,"Tejaswini Pendurthi",,Tejaswini,Pendurthi,,UALR,"United States",,,,,,,,,,
,"Trent Schmidt",,Trent,Schmidt,,UALR,"United States",,,,,,,,,,
,"Steven Jennings",,Steven,Jennings,,UALR,"United States",,,,,,,,,,
,"Mathias Brochhausen",,Mathias,Brochhausen,,UAMS,"United States",,,,,,,,,,
,"William Hogan",,William,Hogan,,UAMS,"United States",,,,,,,,,,
,"Kouji Kozaki",,Kouji,Kozaki,,"Osaka University",Japan,http://www.ei.sanken.osaka-u.ac.jp/~kozaki,,,,,,,,,
,"Hiroko Kou",,Hiroko,Kou,,"Osaka University",Japan,,,,,,,,,,
,"Yuki Yamagata",,Yuki,Yamagata,,"Osaka University",Japan,,,,,,,,,,
,"Takeshi Imai",,Takeshi,Imai,,"University of Tokyo",Japan,,,,,,,,,,
,"Kazuhiko Ohe",,Kazuhiko,Ohe,,"University of Tokyo",Japan,,,,,,,,,,
,"Riichiro Mizoguchi",,Riichiro,Mizoguchi,,"Osaka University",Japan,,,,,,,,,,
,"Yunjia Li",,Yunjia,Li,,"University of Southampton","United Kingdom",,,,,,,,,,
,"Giuseppe Rizzo",,Giuseppe,Rizzo,,EURECOM,France,http://www.eurecom.fr/~rizzo,,,,,,,,,
,"Raphaël Troncy",,Raphaël,Troncy,,EURECOM,France,http://www.eurecom.fr/~troncy,,,,,,,,,
,"Takahisa Fujino",,Takahisa,Fujino,,"Shizuoka University",Japan,,,,,,,,,,
,"Naoki Fukuta",,Naoki,Fukuta,,"Shizuoka University",Japan,,,,,,,,,,
,"Mariano Rodriguez-Muro",,Mariano,Rodriguez-Muro,,"Free University of Bozen-Bolzano",Italy,http://www.inf.unibz.it/~rodriguez,,,,,,,,,
,"Josef Hardi",,Josef,Hardi,,"Free University of Bozen-Bolzano",Italy,,,,,,,,,,
,"Diego Calvanese",,Diego,Calvanese,,"Free University of Bozen-Bolzano",Italy,http://www.inf.unibz.it/~calvanese,,,,,,,,,
,"Peter Edwards",,Peter,Edwards,,"University of Aberdeen","United Kingdom",http://www.csd.abdn.ac.uk/people/homepage.php?userid=pedwards,,,,,,,,,
,"Edoardo Pignotti",,Edoardo,Pignotti,,"University of Aberdeen","United Kingdom",http://www.abdn.ac.uk/ncs/profiles/e.pignotti,,,,,,,,,
,"Alan Eckhardt",,Alan,Eckhardt,,"University of Aberdeen","Czech Republic",,,,,,,,,,
,"Kapila Ponnamperuma",,Kapila,Ponnamperuma,,"University of Aberdeen","United Kingdom",,,,,,,,,,
,"Chris Mellish",,Chris,Mellish,,"University of Aberdeen","United Kingdom",http://www.csd.abdn.ac.uk/~cmellish,,,,,,,,,
,"Thomas Bouttaz",,Thomas,Bouttaz,,"University of Aberdeen","United Kingdom",,,,,,,,,,
,"Kostyantyn Shchekotykhin",,Kostyantyn,Shchekotykhin,,UNI Klagenfurt,Austria,,,,,,,,,,
,"Patrick Rodler",,Patrick,Rodler,,"Alpen-Adria Universität",Austria,,,,,,,,,,
,"Philipp Fleiss",,Philipp,Fleiss,,"Alpen-Adria Universität",Austria,,,,,,,,,,
,"Gerhard Friedrich",,Gerhard,Friedrich,,UNI Klagenfurt,Austria,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"Danh Le Phuoc",,Danh,"Le Phuoc",,"DERI, NUI Galway",Ireland,http://www.deri.ie/about/team/member/danh_le_phuoc,,,,,,,,,
,"Minh Dao-Tran",,Minh,Dao-Tran,,"Vienna University of Technology",Austria,http://www.kr.tuwien.ac.at/staff/dao,,,,,,,,,
